product_id,name,category,brand,price,rating,description,tags
PRD096,Mi USB-C Cable 2.0,Electronics,Mi,167.0,3.6,Mi USB-C Cable 2.0. Braided USB C fast charging cable rated for 100W with reinforced connectors. Environment noise cancellation makes voice calls clear on busy streets. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.,cable usbc charging fast braided mi usb-c cable
PRD097,Plum Hair Serum Plus,Beauty,Plum,617.0,3.8,"Plum Hair Serum Plus. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Travel friendly pack that fits in a handbag. A little goes a long way, so one pack lasts for months.",serum hair beauty frizz argan plum hair serum
PRD098,Peter England Running Shorts Pro,Fashion,Peter England,1499.0,3.6,Peter England Running Shorts Pro. Quick dry running shorts with an elastic waistband and side pockets. Pairs easily with both formal trousers and weekend denim. Available in a regular fit that suits most Indian body types.,shorts running sports clothing quickdry peter england running shorts
PRD099,Milton Pressure Cooker 2.0,Home & Kitchen,Milton,1207.0,3.3,Milton Pressure Cooker 2.0. Induction friendly pressure cooker with a 4 litre capacity and safety valve. Ergonomic handle stays cool while cooking. Works on gas stoves as well as induction cooktops.,cooker kitchen cooking induction steel milton pressure cooker
PRD100,Boat Bluetooth Mouse 2.0,Electronics,Boat,413.0,4.0,Boat Bluetooth Mouse 2.0. Silent click wireless mouse with adjustable DPI and 7 month battery life. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Lightweight build that slips easily into a laptop bag or jacket pocket.,mouse wireless bluetooth computer silent boat bluetooth mouse
PRD101,Boult Wired Earphones,Electronics,Boult,1168.0,3.2,"Boult Wired Earphones. In ear wired earphones with a moulded fit, tangle free cable and inline mic. Tuned for punchy bass with a clear mid range for podcasts and calls. Comes with a one year manufacturer warranty and free doorstep service.",earphones wired audio music mic boult wired earphones
PRD102,Cosco Football,Sports,Cosco,569.0,4.0,"Cosco Football. Machine stitched football with a durable rubber bladder, size 5. Comes with a carry bag for easy storage and transport. Durable materials that survive a full season of use.",football sports ball game outdoor cosco football
PRD103,Woodland Formal Shirt Classic,Fashion,Woodland,1106.0,3.7,Woodland Formal Shirt Classic. Wrinkle resistant formal shirt in a slim fit with a spread collar. Breathable weave keeps you cool through humid afternoons. Pairs easily with both formal trousers and weekend denim.,shirt formal office clothing slim woodland formal shirt
PRD104,Butterfly Bedsheet Set 2.0,Home & Kitchen,Butterfly,875.0,4.2,"Butterfly Bedsheet Set 2.0. Cotton double bedsheet with 2 pillow covers, soft weave and colourfast dye. Backed by a replacement guarantee against manufacturing defects. Compact enough to store on a regular kitchen shelf.",bedsheet cotton home bedroom butterfly bedsheet set
PRD105,Biotique Face Wash Pro,Beauty,Biotique,179.0,3.5,"Biotique Face Wash Pro. Gentle daily face wash with neem and aloe for oil control and clear skin. Travel friendly pack that fits in a handbag. Free from parabens, sulphates and mineral oil.",facewash skincare beauty cleanser daily biotique face wash
PRD106,Nike Yoga Mat Plus,Sports,Nike,1746.0,4.7,"Nike Yoga Mat Plus. Anti skid yoga mat, 10mm thick with a textured grip surface and carry strap. Suits beginners while still holding up for regular players. Tested for grip on both indoor courts and rough outdoor surfaces.",yoga mat fitness exercise antiskid nike yoga mat
PRD107,JBL Bluetooth Mouse Classic,Electronics,JBL,844.0,3.3,JBL Bluetooth Mouse Classic. Silent click wireless mouse with adjustable DPI and 18 month battery life. Lightweight build that slips easily into a laptop bag or jacket pocket. Comes with a one year manufacturer warranty and free doorstep service.,mouse wireless bluetooth computer silent jbl bluetooth mouse
PRD108,Yonex Skipping Rope Classic,Sports,Yonex,899.0,3.7,Yonex Skipping Rope Classic. Adjustable speed skipping rope with ball bearings and foam grips. Compact enough to carry to the gym or the park. Sweat resistant finish wipes clean after every session.,skipping rope fitness cardio exercise yonex skipping rope
PRD109,OnePlus USB-C Cable Lite,Electronics,OnePlus,160.0,4.2,OnePlus USB-C Cable Lite. Braided USB C fast charging cable rated for 50W with reinforced connectors. Lightweight build that slips easily into a laptop bag or jacket pocket. Comes with a one year manufacturer warranty and free doorstep service.,cable usbc charging fast braided oneplus usb-c cable
PRD110,Cello Electric Kettle Max,Home & Kitchen,Cello,1832.0,3.5,Cello Electric Kettle Max. Rapid boil electric kettle with a 2 litre capacity and auto shut off. Works on gas stoves as well as induction cooktops. Ergonomic handle stays cool while cooking.,kettle electric kitchen tea coffee boil cello electric kettle
PRD111,Nivea Moisturising Cream Pro,Beauty,Nivea,266.0,3.8,"Nivea Moisturising Cream Pro. Lightweight moisturising cream with vitamin E for 34 hour hydration. A little goes a long way, so one pack lasts for months. Formulated for Indian weather, from dry winters to humid monsoons.",cream moisturiser skincare beauty hydration nivea moisturising cream
PRD112,Lakme Sunscreen SPF 50 2.0 M213,Beauty,Lakme,628.0,4.1,"Lakme Sunscreen SPF 50 2.0 M213. Non greasy broad spectrum SPF 50 sunscreen suitable for daily Indian sun exposure. A little goes a long way, so one pack lasts for months. Free from parabens, sulphates and mineral oil.",sunscreen spf skincare beauty protection lakme sunscreen spf 50
PRD113,Levis Formal Shirt Max,Fashion,Levis,2999.0,3.6,Levis Formal Shirt Max. Wrinkle resistant formal shirt in a slim fit with a spread collar. Available in a regular fit that suits most Indian body types. Pairs easily with both formal trousers and weekend denim.,shirt formal office clothing slim levis formal shirt
PRD114,Bata Formal Shirt Pro,Fashion,Bata,1028.0,4.5,Bata Formal Shirt Pro. Wrinkle resistant formal shirt in a slim fit with a spread collar. Pairs easily with both formal trousers and weekend denim. Breathable weave keeps you cool through humid afternoons.,shirt formal office clothing slim bata formal shirt
PRD115,Woodland Sports Sandals M216,Fashion,Woodland,547.0,3.4,Woodland Sports Sandals M216. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Reinforced stitching at stress points for a longer life. A staple piece that works from office desk to evening out.,sandals sports comfortable anti-skid outdoor woodland sports sandals
PRD116,JBL Bluetooth Speaker Max,Electronics,JBL,1323.0,4.7,"JBL Bluetooth Speaker Max. Portable bluetooth speaker with 21 hour playback, deep bass and IPX6 splash resistance. Environment noise cancellation makes voice calls clear on busy streets. Comes with a one year manufacturer warranty and free doorstep service.",speaker bluetooth wireless audio bass portable jbl bluetooth speaker
PRD117,Boult Power Bank Pro,Electronics,Boult,831.0,3.3,Boult Power Bank Pro. Fast charging power bank with 11000mAh capacity and dual output ports. Pairs instantly over Bluetooth 5.3 and remembers the last two devices. Comes with a one year manufacturer warranty and free doorstep service.,powerbank charger battery portable fast boult power bank
PRD118,Hawkins Pressure Cooker Lite,Home & Kitchen,Hawkins,2389.0,4.3,Hawkins Pressure Cooker Lite. Induction friendly pressure cooker with a 5 litre capacity and safety valve. Works on gas stoves as well as induction cooktops. Backed by a replacement guarantee against manufacturing defects.,cooker kitchen cooking induction steel hawkins pressure cooker
PRD119,Allen Solly Cotton Kurta Classic,Fashion,Allen Solly,969.0,4.7,"Allen Solly Cotton Kurta Classic. Breathable cotton kurta with a regular fit, ideal for daily wear and festive occasions. Skin friendly dye, free from harsh azo chemicals. Breathable weave keeps you cool through humid afternoons.",kurta cotton ethnic clothing comfortable allen solly cotton kurta
PRD120,Biba Leather Belt Max,Fashion,Biba,650.0,4.4,"Biba Leather Belt Max. Genuine leather belt with a brushed metal buckle and reversible strap. Available in a regular fit that suits most Indian body types. Skin friendly dye, free from harsh azo chemicals.",belt leather accessory formal biba leather belt
PRD121,Biotique Hair Serum Lite,Beauty,Biotique,1199.0,3.3,"Biotique Hair Serum Lite. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. A little goes a long way, so one pack lasts for months. Dermatologically tested and suitable for sensitive skin.",serum hair beauty frizz argan biotique hair serum
PRD122,Yonex Yoga Mat 2.0,Sports,Yonex,2499.0,4.4,"Yonex Yoga Mat 2.0. Anti skid yoga mat, 6mm thick with a textured grip surface and carry strap. Suits beginners while still holding up for regular players. Built for daily training as well as weekend matches.",yoga mat fitness exercise antiskid yonex yoga mat
PRD123,Allen Solly Formal Shirt Classic,Fashion,Allen Solly,1816.0,4.0,Allen Solly Formal Shirt Classic. Wrinkle resistant formal shirt in a slim fit with a spread collar. Breathable weave keeps you cool through humid afternoons. Machine washable fabric that holds colour after repeated washes.,shirt formal office clothing slim allen solly formal shirt
PRD124,Maybelline Body Lotion 2.0,Beauty,Maybelline,221.0,4.1,"Maybelline Body Lotion 2.0. Deep nourishing body lotion with shea butter for 46 hour softness. Cruelty free and never tested on animals. Free from parabens, sulphates and mineral oil.",lotion body skincare beauty nourishing maybelline body lotion
PRD125,Allen Solly Leather Belt Lite,Fashion,Allen Solly,852.0,4.3,Allen Solly Leather Belt Lite. Genuine leather belt with a brushed metal buckle and reversible strap. Pairs easily with both formal trousers and weekend denim. Breathable weave keeps you cool through humid afternoons.,belt leather accessory formal allen solly leather belt
PRD126,Decathlon Cricket Bat Lite,Sports,Decathlon,1107.0,4.8,Decathlon Cricket Bat Lite. Kashmir willow cricket bat with a short handle and sturdy toe guard. Comes with a carry bag for easy storage and transport. Durable materials that survive a full season of use.,cricket bat sports willow game decathlon cricket bat
PRD127,Biotique Moisturising Cream,Beauty,Biotique,208.0,4.5,"Biotique Moisturising Cream. Lightweight moisturising cream with vitamin E for 26 hour hydration. Cruelty free and never tested on animals. A little goes a long way, so one pack lasts for months.",cream moisturiser skincare beauty hydration biotique moisturising cream
PRD128,Rupa Business Novel Classic,Books,Rupa,218.0,3.9,"Rupa Business Novel Classic. A gripping business novel about ambition and failure in modern India. Written in clear, accessible language for the general reader. A thoughtful gift for a curious friend or a student.",book fiction business reading novel rupa business novel
PRD129,Pigeon Steel Lunch Box,Home & Kitchen,Pigeon,728.0,4.0,Pigeon Steel Lunch Box. Leak proof stainless steel lunch box with 2 compartments and an insulated sleeve. Compact enough to store on a regular kitchen shelf. Food grade stainless steel with no plastic in contact with food.,lunchbox steel kitchen tiffin insulated pigeon steel lunch box
PRD130,Sony Bluetooth Mouse Plus,Electronics,Sony,897.0,3.8,Sony Bluetooth Mouse Plus. Silent click wireless mouse with adjustable DPI and 17 month battery life. Environment noise cancellation makes voice calls clear on busy streets. Lightweight build that slips easily into a laptop bag or jacket pocket.,mouse wireless bluetooth computer silent sony bluetooth mouse
PRD131,Plum Sunscreen SPF 50 Pro,Beauty,Plum,667.0,3.5,"Plum Sunscreen SPF 50 Pro. Non greasy broad spectrum SPF 50 sunscreen suitable for daily Indian sun exposure. A little goes a long way, so one pack lasts for months. Formulated for Indian weather, from dry winters to humid monsoons.",sunscreen spf skincare beauty protection plum sunscreen spf 50
PRD132,Milton Storage Container Set 2.0,Home & Kitchen,Milton,455.0,3.9,"Milton Storage Container Set 2.0. Airtight storage container set of 7, stackable and dishwasher safe. Works on gas stoves as well as induction cooktops. Ergonomic handle stays cool while cooking.",container storage kitchen airtight set milton storage container set
PRD133,Nike Badminton Racquet,Sports,Nike,1173.0,4.4,Nike Badminton Racquet. Lightweight graphite badminton racquet strung and ready to play. Comes with a carry bag for easy storage and transport. Sweat resistant finish wipes clean after every session.,badminton racquet sports graphite game nike badminton racquet
PRD134,OnePlus USB-C Cable Classic,Electronics,OnePlus,346.0,3.7,OnePlus USB-C Cable Classic. Braided USB C fast charging cable rated for 90W with reinforced connectors. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.,cable usbc charging fast braided oneplus usb-c cable
